"Data Source","World Development Indicators","Last Updated Date","2023-10-26",
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","67.874361","68.584359","69.078475","68.751745","69.090403","69.693568","69.728815","70.191504","70.727401","71.277314","71.475097","72.089018","72.723636","72.766463","72.990625","72.978372","73.304602","73.822139","74.278738","74.805543","74.638281","75.411205","75.884952","76.523741","76.743425","76.965441","77.52534","76.975733","47.876239","78.485724","78.655347","78.853385","79.284897","79.725181","80.114344","80.219006","81.054975","80.585311","81.661886","81.225733","81.760427","82.35485","82.493791","83.415087","83.036557","83.961157","84.279666","84.707918","85.050762","85.797695","86.16806","86.521892","86.27054","86.833774","87.583172","87.99091","88.44443","88.682591","88.967844","89.283305","84.736793","85.137742","",
"American Samoa","ASM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","67.573781","70.261239","71.245441","71.648971","72.028693","71.95842","55.657007","72.068933","72.307987","73.040661","73.470163","74.333904","74.94036","74.919868","75.599959","76.16672","76.392238","76.915085","77.567174","78.110794","78.687363","79.16264","79.582664","79.818525","80.1519","80.560178","80.727005","81.381937","81.247758","80.811046","80.666995","80.621946","80.77998","80.898176","80.928843","81.180763","81.270563","81.366073","81.443704","80.671298","80.59066","80.936167","81.431908","81.227435","82.038618","82.356487","81.441941","81.484416","81.506974","78.034112","81.520086","81.560477","81.970049","81.940203","81.951695","82.337043","82.55759","82.904758","82.951049","82.835237","82.900723","85.086998","",
"Antigua and Barbuda","ATG","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","64.023786","65.347961","66.723033","68.075829","69.795727","71.247963","72.625513","74.017337","75.209977","76.576652","77.38567","78.449738","78.901548","79.286993","80.042467","80.418361","80.802442","81.141433","81.761831","82.044693","82.220527","82.456956","82.724501","82.725499","82.830738","82.951111","82.990304","83.064174","83.006783","82.760727","82.911053","82.81261","82.875188","82.726911","83.032532","83.197557","83.644764","83.917032","84.1003","84.417268","84.908898","85.502415","85.827722","85.305719","85.226284","85.686946","85.638162","86.102663","86.439586","86.652782","86.766728","87.04303","87.309231","87.609622","87.984271","87.921824","88.290235","88.462171","88.9027","89.224613","89.525039","89.700867","",
"Australia","AUS","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","80.472175","81.419715","80.948299","80.474055","80.11289","80.507667","80.425246","80.685114","80.578092","81.075215","80.3624","81.616018","81.99658","82.588481","82.255158","83.292995","83.655312","84.159451","84.478098","85.584516","86.10466","86.333668","86.155059","86.571285","86.884033","86.933861","87.696392","87.733404","87.991309","88.013543","88.811695","89.054016","89.15465","89.688288","89.707133","89.941497","90.011658","90.194604","90.552245","90.820878","91.023514","91.378199","91.232211","91.61973","91.892235","92.088322","92.172933","92.110197","92.441427","92.411787","92.721864","92.698684","92.875853","92.829495","92.836883","92.947333","93.074736","93.192146","93.234961","92.968392","94.398383","94.804253","",
"Austria","AUT","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","78.938518","79.858597","79.783318","79.967345","80.676567","80.586022","80.861623","81.167164","81.181852","80.801521","81.133978","81.782698","82.150557","82.601261","82.773362","82.884257","83.570016","83.783289","84.358945","84.585958","84.535243","85.089318","85.147112","85.150104","85.854794","86.236984","86.74017","87.292016","87.768307","88.030243","88.008094","88.261688","88.391451","88.304514","88.747121","89.115058","89.219384","89.877485","90.036661","89.97631","90.210552","90.534841","90.956781","90.531312","90.987929","91.167247","91.701936","91.636882","91.803763","91.612205","91.690105","91.923139","92.096221","92.268483","92.17173","92.415348","92.618877","92.833073","92.823711","93.073777","93.234139","93.190064","",
"Azerbaijan","AZE","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","60.034995","60.449332","61.137817","61.742144","62.286957","63.053819","62.745244","63.123402","64.01393","64.014977","64.738896","65.370027","66.0962","66.250851","66.845838","66.684692","67.277345","67.187871","67.385116","67.529006","67.693323","67.934158","68.111803","68.777601","68.212899","68.16194","68.275646","69.283649","69.586508","69.064271","69.153778","69.112454","69.173584","69.069294","69.445211","70.26719","70.343538","71.186202","72.002892","72.902359","73.84436","74.688107","75.473301","76.145788","76.806597","77.052022","78.028093","78.771559","78.718545","79.989498","80.106123","80.96651","81.755173","82.5047","82.743358","83.277372","84.33907","84.174116","84.487136","84.629933","75.30816","79.148777","",
"Burundi","BDI","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","37.848041","38.062682","38.045239","38.428793","38.879601","36.596827","38.194045","38.007117","38.101716","37.470739","37.524239","37.394923","12.734895","28.723559","37.348234","37.107611","37.571703","38.254508","38.481513","39.683457","40.817937","42.032212","42.971769","43.755418","44.229376","44.080319","43.279227","42.161823","35.679841","38.662741","37.318696","35.855338","34.756892","25.136744","35.335376","35.878027","36.697735","38.190665","40.261144","41.645833","42.275707","43.806274","45.574012","46.672097","48.165348","49.692475","50.750037","51.701861","53.744704","54.415462","54.929772","55.934377","57.077819","58.314381","59.408415","60.835326","61.151348","62.591085","62.860168","64.306989","62.55873","62.255377","",
"Belgium","BEL","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","80.02715","81.122924","80.639115","80.733289","81.466543","81.084493","81.201656","81.783091","81.595963","81.699514","81.731102","82.187552","82.495435","82.891203","83.285289","83.359405","83.670509","84.107973","84.135222","84.749222","84.986459","85.312578","85.449471","85.595177","86.289999","86.551215","86.654669","87.28988","87.60112","87.644381","88.021121","88.234635","88.246862","88.685387","88.514375","88.709574","89.207703","89.119602","89.061577","89.515893","89.363932","89.655601","89.616094","89.751474","90.297938","90.185089","90.414536","90.204044","90.386441","90.440614","90.592668","90.583637","90.923052","90.875761","91.447314","91.054935","91.585411","91.752405","91.672636","92.063054","91.961813","92.423721","",
"Benin","BEN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","30.543595","30.96253","31.406525","32.029132","32.422542","33.060302","33.766389","34.300501","35.061392","35.202433","35.667327","36.316859","37.165544","37.88108","38.596814","39.76195","41.188353","42.628409","44.406982","45.323685","46.25426","46.967098","47.907993","49.125395","50.111752","50.864632","51.993287","53.001892","53.558727","54.176429","55.139314","55.63524","56.126258","56.239495","56.304676","56.213708","55.919568","56.675564","57.319084","57.731205","57.681856","57.330058","56.474996","56.591034","56.199155","56.896179","57.37429","57.400617","57.842204","57.825737","58.396246","58.347617","58.299739","59.003558","58.970644","59.638969","59.611244","60.372548","60.534504","61.360071","60.365681","60.019316","",
"Burkina Faso","BFA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","29.260148","29.879674","30.434392","30.761047","31.295791","32.028046","32.298717","32.92878","33.345787","33.958712","34.58171","35.139009","35.702662","36.419548","37.484678","38.74774","39.886716","41.09939","42.31546","43.515819","44.175102","44.416761","45.461262","46.105889","46.801429","47.103221","46.70974","46.517386","46.295301","46.217954","46.871521","46.856113","46.819302","46.415627","46.854863","47.006229","47.319353","46.615809","47.634983","48.376186","49.529627","49.673795","49.671516","50.282811","51.126234","52.368026","53.050847","53.888315","55.569148","56.163326","56.967501","58.088823","58.779068","58.854628","59.857143","60.649531","61.488809","61.776015","62.626894","62.682457","61.683791","59.906184","",
